,lemma,form,tags,family,language
1912,nchin¹,nchin⁴²,V;HAB;SG;2,4,2
1913,ntsiq³,ntsiq¹⁴,V;HAB;SG;3,4,2
1914,ya⁴²,tsa²⁴,V;PROSP;SG;3,4,2
1915,ntsu⁴²,ntsu³² wa⁴²,V;PROG;PL;1+EXCL,4,2
1916,ndya³,tyan³,V;PROSP;SG;1,4,2
1917,ntyjyuq¹,ntyjyuq¹ wan²⁴,V;PFV;PL;2,4,2
1918,qne⁴²,nqne³² wa⁴²,V;PROG;PL;1+EXCL,4,2
1919,xqan¹,ntxqan²⁰an³²,V;HAB;PL;1+INCL,4,2
1920,qne¹,nqnen⁴,V;HAB;SG;1,4,2
1921,sne¹⁴,sne¹⁴⁰ wa⁴²,V;PFV;PL;1+EXCL,4,2
1922,ngya⁴²,ngya³²,V;PFV;SG;2,4,2
1923,nden⁴²,nden⁴²,V;PFV;SG;3,4,2
1924,ntsiq³,ntsiq³ wan²⁴,V;PFV;PL;2,4,2
1925,xqwa¹⁰,nxqwa¹ wan⁰,V;PROG;PL;2,4,2
1926,xka²⁴,nxka³²,V;PROG;SG;2,4,2
1927,ngon²,ndgon¹,V;PROG;SG;2,4,2
1928,yno¹,kno¹ wan²⁴,V;PROSP;PL;2,4,2
1929,ntkonq³,ntkonq³ wan²⁴,V;PROG;PL;2,4,2
1930,xtya²⁰,xtya²⁰,V;PROSP;SG;3,4,2
1931,xta¹,xta¹,V;PFV;SG;3,4,2
1932,sen¹,nsen²⁰ wan²⁴,V;HAB;PL;2,4,2
1933,yqwi⁴,tyqwi⁴ wa⁴²,V;PROSP;PL;1+EXCL,4,2
1934,ntykaq¹,ntykanq¹ renq²⁴,V;PFV;PL;3,4,2
1935,sqwe²⁴,nsqwe³²,V;PROG;SG;2,4,2
1936,sqwe¹⁴,sqwe¹⁴⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
1937,ntykwan²,ntykwan²,V;PROG;SG;3,4,2
1938,nkqwa¹,nkqwa¹ wan²⁴,V;PROG;PL;2,4,2
1939,ndlyu¹,ndlyu²⁰ renq²⁴,V;PROG;PL;3,4,2
1940,la¹,klan⁴,V;PROSP;SG;1,4,2
1941,lu¹,klon²⁰on³²,V;PROSP;PL;1+INCL,4,2
1942,yno¹,nno⁴²,V;HAB;SG;2,4,2
1943,nti¹,nti¹ wan²⁴,V;PFV;PL;2,4,2
1944,ndlyu⁴²,tlyu⁴² wan⁴,V;PROSP;PL;2,4,2
1945,nkqi¹,kqi²⁰ renq²⁴,V;PROSP;PL;3,4,2
1946,ndlyu⁴²,tlyu⁴²,V;PROSP;SG;2,4,2
1947,ytiq⁴,ntyiq⁴ renq⁴,V;HAB;PL;3,4,2
1948,styi¹,styin⁴,V;PFV;SG;1,4,2
1949,ji¹,ji²⁰,V;PROSP;SG;3,4,2
1950,xin²,kxin²⁰,V;PROSP;SG;2,4,2
1951,lo²⁴,lo⁴²,V;PFV;SG;2,4,2
1952,yla³,kla¹⁴,V;PROSP;SG;3,4,2
1953,ntyinq³,ntyinq² renq¹,V;PROG;PL;3,4,2
1954,yqan⁴²,yqan²⁴ wa⁴²,V;PROSP;PL;1+EXCL,4,2
1955,kwi¹,ndwi²⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
1956,yla³,ndla³ wan²⁴,V;PROG;PL;2,4,2
1957,sen¹,sen⁴,V;PFV;SG;1,4,2
1958,nsuq³,nsonq³,V;PFV;SG;1,4,2
1959,nton³,ntyon⁴⁰,V;HAB;SG;1,4,2
1960,lu¹,nlon³²,V;PROG;SG;1,4,2
1961,ntsen⁴²,ntsen¹en¹,V;PROG;PL;1+INCL,4,2
1962,jlya⁴²,ntjlya³² wan³²,V;PROG;PL;2,4,2
1963,jen²,ntjen¹,V;PROG;SG;2,4,2
1964,xki¹,xkin⁴,V;PROSP;SG;1,4,2
1965,xkwen¹⁴,xkwen¹⁴⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
1966,ylaq⁴,nlyaq⁴²,V;HAB;SG;2,4,2
1967,naq¹⁴,nyaq¹⁴ wan⁰,V;PROSP;PL;2,4,2
1968,nkwi¹,nkwi¹ wan²⁴,V;PFV;PL;2,4,2
1969,sqi²,xqi²⁰,V;PROSP;SG;2,4,2
1970,yno¹,ntqe⁴ wan⁴,V;PROG;PL;2,4,2
1971,jlya⁴²,jlya⁴²,V;PROSP;SG;2,4,2
1972,ne⁴²,kn¹⁴ qne⁰ renq³²,V;PROSP;PL;3,4,2
1973,yku⁴,ku⁴²,V;PROSP;SG;2,4,2
1974,jen²,tyjin⁴⁰,V;PROSP;SG;1,4,2
1975,ntkonq³,skonq¹⁴ wan⁰,V;PROSP;PL;2,4,2
1976,xne¹⁰,nxne²,V;PROG;SG;3,4,2
1977,skonq³,skonq¹⁴,V;PROSP;PL;1+INCL,4,2
1978,kwi¹,ndwi¹ renq²⁴,V;PROG;PL;3,4,2
1979,nkonq⁴²,ntkonq³²,V;PROG;SG;2,4,2
1980,ykwen²,kwen⁴⁰,V;PROSP;SG;1,4,2
1981,ndywan²,ndywan²an¹,V;PROG;PL;1+INCL,4,2
1982,nna¹,nna²⁰,V;HAB;SG;3,4,2
1983,ston⁴²,ston²⁴,V;PROSP;SG;3,4,2
1984,ynaq¹,ynaq¹ wan²⁴,V;PFV;PL;2,4,2
1985,sqi²,nchsqi¹⁴⁰ renq¹,V;HAB;PL;3,4,2
1986,lu¹,nlon²⁰on³²,V;HAB;PL;1+INCL,4,2
1987,xtyiq¹⁰,xtyiq²⁰,V;PROSP;SG;2,4,2
1988,qu¹⁴,ntqu¹⁰ wa⁴²,V;PROG;PL;1+EXCL,4,2
1989,naq¹,nnanq³²,V;PROG;SG;1,4,2
1990,qne¹,nqnen³²,V;PROG;SG;1,4,2
1991,nge⁴²,ndye⁴²,V;HAB;SG;2,4,2
1992,ytiq⁴,ntyinq²⁰,V;HAB;SG;1,4,2
1993,xin²,xin² renq¹,V;PFV;PL;3,4,2
1994,kwan¹,ntkwan¹an¹,V;PROG;PL;1+INCL,4,2
1995,nkjwi⁴²,nkjwi⁴² wan⁴,V;PFV;PL;2,4,2
1996,qu¹⁴,ntqu¹⁰,V;PROG;SG;3,4,2
1997,ndyi⁴,ndyin³²,V;PROG;SG;1,4,2
1998,yja¹,tyja²⁰,V;PROSP;SG;3,4,2
1999,ntykwen³,ntykwen¹⁴ renq⁰,V;HAB;PL;3,4,2
2000,nden⁴²,nden⁴² wa⁴²,V;PFV;PL;1+EXCL,4,2
2001,ylu³,ndlyu²⁰,V;HAB;SG;2,4,2
2002,xkwan¹⁴,xkwan¹⁴,V;PROSP;SG;3,4,2
2003,ntiqi¹,ntiqi¹ wa⁴²,V;PROG;PL;1+EXCL,4,2
2004,yqu²,ntyqon²on¹,V;HAB;PL;1+INCL,4,2
2005,ywi⁴²,ntjwen⁴,V;HAB;SG;1,4,2
2006,ntyqya¹,ntyqya⁴²,V;PROG;SG;2,4,2
2007,ston⁴²,ston⁴² wa⁴²,V;PFV;PL;1+EXCL,4,2
2008,jinyiq²,ynyiq¹⁴,V;PROSP;SG;3,4,2
2009,nduq⁴²,nduq⁴² renq⁴,V;PFV;PL;3,4,2
2010,skonq³,skonq²on¹,V;PFV;PL;1+INCL,4,2
2011,ntson¹⁴,ntson¹⁰,V;PROG;SG;3,4,2
2012,nton³,nton³² renq²⁴,V;PROG;PL;3,4,2
2013,slu¹⁴,nslon¹⁴,V;HAB;PL;1+INCL,4,2
2014,nkqwa¹,ntyqwa²⁰,V;HAB;SG;3,4,2
2015,qu¹⁴,qu¹⁴ wa⁴²,V;PROSP;PL;1+EXCL,4,2
2016,nkqwa¹,tyqwa²⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
2017,xne¹⁰,nxne¹⁴,V;HAB;SG;3,4,2
2018,kwa¹⁴,ntkwa¹⁰,V;PROG;SG;3,4,2
2019,snyaq¹,nsnyaq¹an¹,V;PROG;PL;1+INCL,4,2
2020,nkwa³,nkwa³,V;PFV;SG;3,4,2
2021,nten³,nten³ wan²⁴,V;PFV;PL;2,4,2
2022,yqwi⁴,sqwi⁴ wan⁴,V;PROG;PL;1+EXCL,4,2
2023,xku²⁰,xkon²⁰,V;PFV;SG;1,4,2
2024,xne¹⁰,xne¹⁴ wan⁰,V;PROSP;PL;2,4,2
2025,slu¹⁴,nslu²⁰,V;HAB;SG;2,4,2
2026,kwi¹,tykwi²⁰,V;PROSP;SG;3,4,2
2027,ntyjanq²,tyjanq⁴⁰,V;PROSP;SG;1,4,2
2028,sta¹,sta¹ wa⁴²,V;PFV;PL;1+EXCL,4,2
2029,nchin¹,nchin⁴,V;PFV;SG;1,4,2
2030,ngyla³,ngyla³,V;HAB;SG;3,4,2
2031,ntykaq¹,ntykanq¹an¹,V;PROG;PL;1+INCL,4,2
2032,lqa³,nt/lyqa¹⁴ renq⁰,V;HAB;PL;3,4,2
2033,xta¹,nstan¹⁴,V;HAB;PL;1+INCL,4,2
2034,xka²⁴,nxka¹⁰ wa⁴²,V;PROG;PL;1+EXCL,4,2
2035,ykwiq⁴,tykwiq⁴ wa⁴²,V;PROSP;PL;1+EXCL,4,2
2036,skanq³,skanq¹⁴ wan⁰,V;PROSP;PL;2,4,2
2037,nxi²,kxin² renq¹,V;PROSP;PL;3,4,2
2038,ykwenq¹,ntykwenq²⁰wan²⁴,V;HAB;PL;2,4,2
2039,yqan⁴²,yqan²⁴,V;PFV;SG;1,4,2
2040,ntykwa⁴,tykwa⁴ renq⁴,V;PROSP;PL;3,4,2
2041,sna³,xnan⁴⁰,V;PROSP;SG;1,4,2
2042,qne⁴²,qne⁴²,V;PFV;SG;3,4,2
2043,xka²⁴,xka²⁴ renq³²,V;PROSP;PL;3,4,2
2044,ylu³,ylu³ wan²⁴,V;PFV;PL;2,4,2
2045,ntykonq⁴²,ntykonq¹⁴,V;HAB;PL;1+INCL,4,2
2046,qen⁴,tyqin⁴ wan⁴,V;PROSP;PL;2,4,2
2047,yta⁴,ytan²⁴an³²,V;PFV;PL;1+INCL,4,2
2048,nglu³,nglon⁴⁰,V;PFV;SG;1,4,2
2049,xkwen¹⁴,nxkwen¹⁴,V;HAB;SG;3,4,2
2050,nkwa³,kwan⁴⁰,V;PROSP;SG;1,4,2
2051,naq¹,nnaq²⁰an³²,V;HAB;PL;1+INCL,4,2
2052,slya²⁴,xlyan²⁴,V;PROSP;SG;1,4,2
2053,sqi²,ntsqen²en¹,V;PROG;PL;1+INCL,4,2
2054,nlyu¹,nlyu²⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
2055,xlyu⁴²,nxlyon³²,V;PROG;SG;1,4,2
2056,sqya¹,nxqyan⁴,V;HAB;SG;1,4,2
2057,swi²⁰,swi²⁰ renq²⁴,V;PFV;PL;3,4,2
2058,yku⁴,ku⁴,V;PROSP;SG;3,4,2
2059,ntykwen³,ntykwen⁴⁰,V;PROG;SG;1,4,2
2060,ya⁴²,ya⁴² wa⁴²,V;PFV;PL;1+EXCL,4,2
2061,sqya¹,nsqya¹ renq²⁴,V;PROG;PL;3,4,2
2062,nsuq³,nsonq³,V;PROG;SG;1,4,2
2063,sla¹,nsla⁴²,V;PROG;SG;2,4,2
2064,nna¹,nnan³²,V;PROG;SG;1,4,2
2065,yo²,ndyo¹,V;PROG;SG;2,4,2
2066,sqwi¹⁴,sqwen⁴⁰,V;PROSP;SG;1,4,2
2067,yqo²,ntyqo² wa⁴²,V;PROG;PL;1+EXCL,4,2
2068,qya⁴²,ntqya² wa⁴²,V;PROG;PL;1+EXCL,4,2
2069,skonq³,skonq²⁰,V;PROSP;SG;2,4,2
2070,slya²⁴,slya²⁴,V;PFV;SG;3,4,2
2071,slu¹⁴,nslu¹⁰ wa⁴²,V;PROG;PL;1+EXCL,4,2
2072,yjoq⁴,ntyjonq¹on¹,V;PROG;PL;1+INCL,4,2
2073,ntyqo¹,ntyqon¹on¹,V;PFV;PL;1+INCL,4,2
2074,ya⁴²,kya²⁴ wa⁴²,V;PROSP;PL;1+EXCL,4,2
2075,jlya⁴²,jlya²⁴ wan³²,V;PROSP;PL;2,4,2
2076,naq¹⁴,nnyaq²⁰,V;HAB;SG;2,4,2
2077,qen⁴,tyqin⁴²,V;PROSP;SG;2,4,2
2078,xtyiq¹⁰,xtyiq²⁰,V;PFV;SG;2,4,2
2079,ngon²,skwan² wan¹,V;PFV;PL;2,4,2
2080,ykwaq⁴,ntykwaq³²,V;PROG;SG;3,4,2
2081,nduq⁴²,nduq³²,V;PROG;SG;2,4,2
2082,xku²⁰,xku²⁰,V;PROSP;SG;3,4,2
2083,ntyka²,ntykan²an¹,V;PFV;PL;1+INCL,4,2
2084,ntykanq³,ntykanq¹⁴ wan⁰,V;HAB;PL;2,4,2
2085,sqwe¹⁴,sqwe¹⁴ wan⁰,V;PROSP;PL;2,4,2
2086,ytiq⁴,ntenq¹en¹,V;PROG;PL;1+INCL,4,2
2087,lya¹⁴,nlya¹ wan⁰,V;PROG;PL;2,4,2
2088,ston⁴²,ston¹⁴,V;PROSP;PL;1+INCL,4,2
2089,slaq¹,slaq¹,V;PFV;SG;3,4,2
2090,nyi¹⁴,nnyi¹,V;PROG;SG;2,4,2
2091,skwen¹,skwen¹en¹,V;PFV;PL;1+INCL,4,2
2092,ntqan¹,ntqan²⁰ renq²⁴,V;HAB;PL;3,4,2
2093,nda³,ndan³²,V;PROG;SG;1,4,2
2094,ntykwa⁴,ntykwan³²,V;PROG;SG;1,4,2
2095,ntyi¹,ktyi²⁰ wan²⁴,V;PROSP;PL;2,4,2
2096,yku⁴,ntyku⁴ renq⁴,V;HAB;PL;3,4,2
2097,ntyi¹,ntyi³² wan²⁴,V;PROG;PL;2,4,2
2098,xkwan¹⁴,xkwan¹⁴ wan⁰,V;PFV;PL;2,4,2
2099,qen⁴,qen⁴ wan⁴,V;PFV;PL;2,4,2
2100,ykwenq¹,tykwenq²⁰ renq²⁴,V;PROSP;PL;3,4,2
2101,ntsa²⁴,ntsa¹ wan³²,V;PROG;PL;2,4,2
2102,xin⁴²,nxin⁴²,V;HAB;SG;2,4,2
2103,sqwe²⁴,sqwe²⁴,V;PROSP;SG;3,4,2
2104,skwan⁴,nskwan³² wan⁴,V;PROG;PL;2,4,2
2105,ntsiq³,ntsiq³ renq²⁴,V;PROG;PL;3,4,2
2106,sqyu¹,sqyon¹on¹,V;PFV;PL;1+INCL,4,2
2107,xta¹,nstan¹⁴⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
2108,ncha¹,ncha¹ renq²⁴,V;PFV;PL;3,4,2
2109,jwi³,ja²⁰,V;PROSP;SG;2,4,2
2110,skonq³,ntkonq²⁰,V;HAB;SG;2,4,2
2111,ncha¹,nchan¹an¹,V;PROG;PL;1+INCL,4,2
2112,nge⁴²,ke²⁴ wan³²,V;PROSP;PL;2,4,2
2113,xlyu⁴²,nxlyu²⁴ wan⁴,V;HAB;PL;2,4,2
2114,nyi¹⁴,nnyin⁴⁰,V;PROG;SG;1,4,2
2115,nkwi¹,ntkwi¹ wan²⁴,V;PROG;PL;2,4,2
2116,nkeq³,nkeq³ wan²⁴,V;PFV;PL;2,4,2
2117,ykwanq¹,ykwanq¹,V;PFV;SG;3,4,2
2118,ncha¹,kcha²⁰ wan²⁴,V;PROSP;PL;2,4,2
2119,sne³,nsnen⁴⁰,V;HAB;SG;1,4,2
2120,xta¹,xtan⁴⁰,V;PFV;SG;1,4,2
2121,lkwi¹,lkwen⁴,V;PFV;SG;1,4,2
2122,skanq³,skanq³ wan²⁴,V;PFV;PL;2,4,2
2123,lqa³,ntqan¹,V;PROG;SG;1,4,2
2124,nkwa³,ntkwa³ wan²⁴,V;PROG;PL;2,4,2
2125,ntykwa⁴,tykwa⁴²,V;PROSP;SG;2,4,2
2126,ytsaq³,ktsaq²⁰,V;PROSP;SG;2,4,2
2127,ngyla³,nxla³ wan²⁴,V;PROG;PL;2,4,2
2128,ntqen¹,ntqen¹ wan²⁴,V;PFV;PL;2,4,2
2129,jlya⁴²,jlya⁴² renq³²,V;PFV;PL;3,4,2
2130,xta¹,xtan⁴²,V;PFV;SG;2,4,2
2131,sla¹,nsla¹ wan²⁴,V;PROG;PL;2,4,2
2132,kwan¹,kwan⁴,V;PROSP;SG;1,4,2
2133,yjaq³,ntyjaq²⁰,V;HAB;SG;2,4,2
2134,xin⁴²,xin⁴² wan⁴,V;PFV;PL;2,4,2
2135,sne³,nsne²en¹,V;PROG;PL;1+INCL,4,2
2136,yno¹,yno⁴²,V;PFV;SG;2,4,2
2137,yta⁴,ktan²⁴an³²,V;PROSP;PL;1+INCL,4,2
2138,yla³,klan¹⁴,V;PROSP;PL;1+INCL,4,2
2139,naq¹,nnaq¹an¹,V;PROG;PL;1+INCL,4,2
2140,skwan⁴,xkwan⁴²,V;PROSP;SG;2,4,2
2141,xkwen¹⁴,xkwen¹⁴,V;PFV;PL;1+INCL,4,2
2142,skwaq¹,skwaq²⁰ wan²⁴,V;PROSP;PL;2,4,2
2143,nton⁴²,nton¹,V;PROG;SG;1,4,2
2144,ndya³,ndyan³,V;PFV;SG;1,4,2
2145,ndywan²,tywan² wan¹,V;PROSP;PL;2,4,2
2146,sqan¹,sqan⁴,V;PFV;SG;1,4,2
2147,ntyja²,ntyjan⁴⁰,V;PFV;SG;1,4,2
2148,qen⁴,qen⁴ wa⁴²,V;PFV;PL;1+EXCL,4,2
2149,naq¹⁴,nnaq²an¹,V;PROG;PL;1+INCL,4,2
2150,nton³,ntyon¹⁴ renq⁰,V;HAB;PL;3,4,2
2151,slu¹⁴,slon⁴⁰,V;PFV;SG;1,4,2
2152,xkwan¹⁴,xkwan²⁰,V;PROSP;SG;2,4,2
2153,yqo²,kqo²⁰,V;PROSP;SG;2,4,2
2154,ncha¹,ncha²⁰ wan²⁴,V;HAB;PL;2,4,2
2155,ndywan²,ndywan¹,V;PFV;SG;2,4,2
2156,saq²,saq¹⁴,V;PROSP;SG;3,4,2
2157,ntykwen³,tykwen¹⁴ wan⁰,V;PROSP;PL;2,4,2
2158,qa²⁴,ntqa²⁴ wa⁴²,V;HAB;PL;1+EXCL,4,2
2159,naq¹⁴,nnaq² renq¹,V;PROG;PL;3,4,2
2160,swi²⁰,swi²⁰,V;PFV;SG;3,4,2
2161,sne³,nsnen⁴⁰,V;PROG;SG;1,4,2
2162,xne¹⁰,nxnen⁴⁰,V;HAB;SG;1,4,2
2163,nxi²,nxin²,V;PROG;SG;3,4,2
2164,jwi³,jwen²en¹,V;PFV;PL;1+INCL,4,2
2165,ykwenq¹,tykwenq²⁰,V;PROSP;SG;3,4,2
2166,saq²,nsaq² wa⁴²,V;PROG;PL;1+EXCL,4,2
2167,ynaq¹,ynaq¹ renq²⁴,V;PFV;PL;3,4,2
2168,ne⁴²,ne⁴² qne³² wa⁴²,V;PFV;PL;1+EXCL,4,2
2169,ntyka²,ntykan²an¹,V;PROG;PL;1+INCL,4,2
2170,swenq³,nswenq¹⁴ renq⁰,V;HAB;PL;3,4,2
2171,stan¹⁴,stan²⁰,V;PROSP;SG;2,4,2
2172,xka²⁴,nxka¹ wan³²,V;PROG;PL;2,4,2
2173,ytsen⁴²,ne⁴²en⁴²,V;PFV;PL;1+INCL,4,2
2174,swi²⁰,swen²⁰en³²,V;PFV;PL;1+INCL,4,2
2175,yqo²,yqo² renq¹,V;PFV;PL;3,4,2
2176,slya²⁴,xlya²⁴ renq³²,V;PROSP;PL;3,4,2
2177,ntyka²,tyka²,V;PROSP;SG;3,4,2
2178,ndywan²,ndywan¹,V;PROG;SG;2,4,2
2179,xin⁴²,nxin³² renq⁴,V;PROG;PL;3,4,2
2180,sqya¹,nxqya²⁰ wan²⁴,V;HAB;PL;2,4,2
2181,nten³,sten¹⁴ wan⁰,V;PROSP;PL;2,4,2
2182,sqwa¹⁴,sqwa²⁰,V;PFV;SG;2,4,2
2183,skwan⁴,nskwan³²,V;PROG;SG;3,4,2
2184,ntyinq³,ntyinq²⁰,V;HAB;SG;2,4,2
2185,ntykaq¹,ntykaq²⁰ wan²⁴,V;HAB;PL;2,4,2
2186,skwen¹,nskwen¹ wa⁴²,V;PROG;PL;1+EXCL,4,2
2187,sna³,nxna¹⁴,V;HAB;SG;3,4,2
2188,yno¹,ynon²⁰,V;PFV;SG;1,4,2
2189,ntyinq³,ntyinq³,V;PROG;SG;3,4,2
2190,nti¹,nten⁴,V;PFV;SG;1,4,2
2191,qnyi¹,nqni¹,V;PROG;SG;3,4,2
2192,qne¹,kqnen⁴,V;PROSP;SG;1,4,2
2193,kwa¹⁴,ntkwa¹ renq⁰,V;PROG;PL;3,4,2
2194,sne³,nsne²⁰,V;HAB;SG;2,4,2
2195,nge⁴²,ngin⁴²,V;PFV;SG;1,4,2
2196,stan¹⁴,stan¹⁴ wan⁰,V;PFV;PL;2,4,2
2197,xla³,nchlan³,V;HAB;SG;1,4,2
2198,yja¹,ntyja²⁰,V;HAB;SG;3,4,2
2199,qya³,qyan²an¹,V;PFV;PL;1+INCL,4,2
2200,yja¹,ntyja²⁰ renq²⁴,V;HAB;PL;3,4,2
2201,qya³,ntyqya¹,V;PROG;SG;2,4,2
2202,sqwe¹⁴,sqwe¹⁴,V;PROSP;SG;3,4,2
2203,xqwa¹⁰,xqwa¹⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
2204,sqwa¹⁴,nsqwa²⁰,V;HAB;SG;2,4,2
2205,yna³,na¹⁴ renq²⁴,V;HAB;PL;3,4,2
2206,xtyiq¹⁰,nxtyiq¹⁴ renq⁰,V;HAB;PL;3,4,2
2207,nkqwa¹,ntyqwa²⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
2208,ngyla³,nxla³ renq²⁴,V;PROG;PL;3,4,2
2209,nyi¹⁴,knyi¹⁴ renq⁰,V;PROSP;PL;3,4,2
2210,qnyi¹,qnyi¹ renq²⁴,V;PFV;PL;3,4,2
2211,yna⁴²,nan¹⁴,V;HAB;PL;1+INCL,4,2
2212,ndlyu⁴²,tlyon⁴²,V;PROSP;SG;1,4,2
2213,ndlyu¹,tlyon²⁰on³²,V;PROSP;PL;1+INCL,4,2
2214,nkqi¹,ntyqi⁴²,V;HAB;SG;2,4,2
2215,ynaq¹,nnaq¹ wa⁴²,V;PROG;PL;1+EXCL,4,2
2216,yo²,yo²,V;PFV;SG;3,4,2
2217,sne³,sne³ renq²⁴,V;PFV;PL;3,4,2
2218,sla¹,nsla¹ wa⁴²,V;PROG;PL;1+EXCL,4,2
2219,nge⁴²,nge⁴²,V;PFV;SG;3,4,2
2220,ndyu²,ndyu²,V;PROG;SG;3,4,2
2221,xoq²,xonq⁴⁰,V;PFV;SG;1,4,2
2222,son³,nson¹,V;PROG;SG;3,4,2
2223,sqwa¹⁴,sqwa¹⁴⁰ wa⁴²,V;PFV;PL;1+EXCL,4,2
2224,ylu³,ylu³,V;PFV;SG;3,4,2
2225,ngya⁴²,nkyqan²⁴,V;HAB;SG;1,4,2
2226,swi²⁰,nswi²⁰ wan²⁴,V;HAB;PL;2,4,2
2227,naq¹,nanq⁴,V;PFV;SG;1,4,2
2228,ntyjyuq¹,ntyjyonq³²,V;PROG;SG;1,4,2
2229,xku²⁰,xku²⁰,V;PFV;SG;3,4,2
2230,slya²⁴,nxlya²⁴,V;HAB;SG;3,4,2
2231,ngon²,skwan²an¹,V;PFV;PL;1+INCL,4,2
2232,jwi³,ntyji¹⁴,V;HAB;SG;3,4,2
2233,sqan¹,sqan¹ renq²⁴,V;PFV;PL;3,4,2
2234,xtyiq¹⁰,nxtenq¹⁴,V;HAB;PL;1+INCL,4,2
2235,ntyka²,ntyka²,V;HAB;SG;3,4,2
2236,ntson¹⁴,ktson²⁰,V;PROSP;SG;2,4,2
2237,son³,son⁴,V;PFV;SG;1,4,2
2238,xkwan¹⁴,nxkwan¹⁴,V;HAB;PL;1+INCL,4,2
2239,qne¹,kqne²⁰ renq²⁴,V;PROSP;PL;3,4,2
2240,qya³,qya¹⁴ renq⁰,V;PROSP;PL;3,4,2
2241,ykuq²,ntykuq² wan¹,V;PROG;PL;2,4,2
2242,ne¹⁴,ni¹⁴,V;PFV;PL;1+INCL,4,2
2243,jen²,tyjin¹⁴,V;PROSP;PL;1+INCL,4,2
2244,nkeq³,ntykeq¹⁴,V;HAB;SG;3,4,2
2245,xoq²,nxoq²,V;PROG;SG;3,4,2
2246,xka²⁴,nxka²⁴ wa⁴²,V;HAB;PL;1+EXCL,4,2
2247,naq¹⁴,nyaq¹⁴ renq⁰,V;PROSP;PL;3,4,2
2248,ntsen⁴²,ktsen²⁴ wan³²,V;PROSP;PL;2,4,2
2249,nkwa³,kwan²en¹,V;PROSP;PL;1+INCL,4,2
2250,yqu²,ntqu²,V;PROG;SG;3,4,2
2251,nxi²,nxin²in¹,V;PROG;PL;1+INCL,4,2
2252,ja¹,ja¹ renq²⁴,V;PFV;PL;3,4,2
2253,ndlyu¹,ndlyu⁴²,V;PROG;SG;2,4,2
2254,ntkonq³,ntkonq⁴⁰,V;PFV;SG;1,4,2
2255,sne³,sne³ wan²⁴,V;PFV;PL;2,4,2
2256,sqwa¹⁴,sqwa¹⁴ wan⁰,V;PFV;PL;2,4,2
2257,qa²⁴,ntqa²⁴ wan³²,V;HAB;PL;2,4,2
2258,nlyu¹,nlyon²⁰,V;PROG;SG;1,4,2
2259,nkwi¹,ntkwen¹en¹,V;PROG;PL;1+INCL,4,2
2260,la¹,nla³² wan⁴,V;HAB;PL;2,4,2
2261,ntykaq¹,ntykaq⁴²,V;PROG;SG;2,4,2
2262,sqya¹,nsqya⁴²,V;PROG;SG;2,4,2
2263,yno¹,yno¹,V;PROG;SG;3,4,2
2264,ntyjyuq¹,ntyjyonq⁴,V;PFV;SG;1,4,2
2265,ndlyu⁴²,ndlyu⁴² renq³²,V;HAB;PL;3,4,2
2266,nkjwi⁴²,ntyjin²⁴in³²,V;HAB;PL;1+INCL,4,2
2267,lo²⁴,nlo²⁴ renq³²,V;PROG;PL;3,4,2
2268,skwa³,skwan⁴⁰,V;PFV;SG;1,4,2
2269,kwa³,ntkwa³ wa⁴²,V;PROG;PL;1+EXCL,4,2
2270,qne¹,nqne¹en¹,V;PROG;PL;1+INCL,4,2
2271,ylaq⁴,nlyaq⁴ wan⁴,V;HAB;PL;2,4,2
2272,ntykanq³,ntykanq³,V;PROG;SG;3,4,2
2273,ntaq³,ntaq³ wan²⁴,V;PFV;PL;2,4,2
2274,ntyqya¹,tyqya²⁰ wan²⁴,V;PROSP;PL;2,4,2
2275,ntyjyuq¹,ntyjyuq⁴²,V;PROG;SG;2,4,2
2276,sqan¹,sqan¹ wa⁴²,V;PFV;PL;1+EXCL,4,2
2277,ntyjyuq¹,ntyjyuq⁴²,V;PFV;SG;2,4,2
2278,lya¹⁴,nlya¹⁴⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
2279,lya¹⁴,jlya¹⁴ wan⁰,V;PROSP;PL;2,4,2
2280,lqa³,nt/lyxqan⁴⁰,V;HAB;SG;1,4,2
2281,ntykaq¹,ntykaq¹ wan²⁴,V;PFV;PL;2,4,2
2282,ya⁴²,nkyan²⁴,V;HAB;PL;1+INCL,4,2
2283,sqna¹,nsqna²⁰,V;HAB;SG;3,4,2
2284,nya¹⁴,nyan⁴⁰,V;PFV;SG;1,4,2
2285,ndyu²,ntyon²on¹,V;PROSP;PL;1+INCL,4,2
2286,ntyjyuq¹,ntyjyuq¹,V;PROG;SG;3,4,2
2287,kwi¹,kwi¹ wan²⁴,V;PFV;PL;2,4,2
2288,ne⁴²,nne¹⁴ qne⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
2289,ntson¹⁴,ntson¹⁴ wan⁰,V;PFV;PL;2,4,2
