,lemma,form,tags,family,language
0,billige,billige,V;NFIN;ACT,1,2
6051,biprodukt,biproduktets,N;NOM;DEF;SG,1,2
6052,monoteist,monoteisten,N;NOM;DEF;SG,1,2
6053,vom,vommes,N;GEN;INDF;PL,1,2
6054,medgift,medgifters,N;GEN;INDF;PL,1,2
6055,armhule,armhulerne,N;NOM;DEF;PL,1,2
6056,forsørger,forsørgere,N;NOM;INDF;PL,1,2
6057,hovedsag,hovedsag,N;NOM;INDF;SG,1,2
6058,missekat,missekatten,N;NOM;DEF;SG,1,2
6059,spiserør,spiserørs,N;GEN;INDF;SG,1,2
6060,cyste,cystes,N;GEN;INDF;SG,1,2
6061,solskoldning,solskoldnings,N;GEN;INDF;SG,1,2
6062,tyskertøs,tyskertøs',N;GEN;INDF;SG,1,2
6063,maddike,maddikes,N;GEN;INDF;SG,1,2
6064,trekant,trekanternes,N;NOM;DEF;PL,1,2
6065,falaffel,falaflerne,N;NOM;DEF;PL,1,2
6066,munk,munkens,N;NOM;DEF;SG,1,2
6067,dobbeltgænger,dobbeltgængerne,N;NOM;DEF;PL,1,2
6068,autokrati,autokratier,N;NOM;INDF;PL,1,2
6069,torsk,torskens,N;NOM;DEF;SG,1,2
6070,hudfarve,hudfarve,N;NOM;INDF;SG,1,2
6071,tagetes,tagetesene,N;NOM;DEF;PL,1,2
6072,eventyrer,eventyrerne,N;NOM;DEF;PL,1,2
6073,dyse,dysers,N;GEN;INDF;PL,1,2
6074,sandstorm,sandstormes,N;GEN;INDF;PL,1,2
6075,cellemembran,cellemembran,N;NOM;INDF;SG,1,2
6076,intelligensniveau,intelligensniveauet,N;NOM;DEF;SG,1,2
6077,celle,cellernes,N;NOM;DEF;PL,1,2
6078,brakteat,brakteaten,N;NOM;DEF;SG,1,2
6079,landsbytosse,landsbytosserne,N;NOM;DEF;PL,1,2
6080,konservatorium,konservatoriums,N;GEN;INDF;SG,1,2
6081,mariehøne,mariehøners,N;GEN;INDF;PL,1,2
6082,pyramide,pyramidens,N;NOM;DEF;SG,1,2
6083,svækling,svæklingene,N;NOM;DEF;PL,1,2
6084,søn,sønnens,N;NOM;DEF;SG,1,2
6085,lime,lime,N;NOM;INDF;PL,1,2
6086,tomme,tommers,N;GEN;INDF;PL,1,2
6087,sulfat,sulfats,N;GEN;INDF;SG,1,2
6088,styr,styr,N;NOM;INDF;SG,1,2
6089,musketer,musketeren,N;NOM;DEF;SG,1,2
6090,fipskæg,fipskæggene,N;NOM;DEF;PL,1,2
6091,laks,laksen,N;NOM;DEF;SG,1,2
6092,mellemmand,mellemmænds,N;GEN;INDF;PL,1,2
6093,immigration,immigrationen,N;NOM;DEF;SG,1,2
6094,cigaretskod,cigaretskods,N;GEN;INDF;PL,1,2
6095,myndighedsrepræsentant,myndighedsrepræsentanterne,N;NOM;DEF;PL,1,2
6096,enhjørning,enhjørningers,N;GEN;INDF;PL,1,2
6097,bøhmand,bøhmanden,N;NOM;DEF;SG,1,2
6098,resultat,resultaternes,N;NOM;DEF;PL,1,2
6099,mær,mærens,N;NOM;DEF;SG,1,2
6100,tumult,tumultens,N;NOM;DEF;SG,1,2
6101,hjemby,hjembyens,N;NOM;DEF;SG,1,2
6102,pokeransigt,pokeransigterne,N;NOM;DEF;PL,1,2
6103,forsømthed,forsømthedens,N;NOM;DEF;SG,1,2
6104,deviere,devieres,V;IND;PRS;PASS,1,2
6105,hovedpine,hovedpiner,N;NOM;INDF;PL,1,2
6106,globus,globussernes,N;NOM;DEF;PL,1,2
6107,badeværelse,badeværelsets,N;NOM;DEF;SG,1,2
6108,pædagogik,pædagogikkens,N;NOM;DEF;SG,1,2
6109,standart,standarter,N;NOM;INDF;PL,1,2
6110,ulykke,ulykkes,N;GEN;INDF;SG,1,2
6111,samfundsstøtte,samfundsstøtten,N;NOM;DEF;SG,1,2
6112,elsdyr,elsdyrene,N;NOM;DEF;PL,1,2
6113,despoti,despotiet,N;NOM;DEF;SG,1,2
6114,reservere,reserverende,V.PTCP;PRS;ACT,1,2
6115,grønsag,grønsagen,N;NOM;DEF;SG,1,2
6116,babybio,babybio,N;NOM;INDF;SG,1,2
6117,storhed,storheden,N;NOM;DEF;SG,1,2
6118,natugle,natugler,N;NOM;INDF;PL,1,2
6119,tåge,tågen,N;NOM;DEF;SG,1,2
6120,kastanje,kastanjer,N;NOM;INDF;PL,1,2
6121,julegave,julegavens,N;NOM;DEF;SG,1,2
6122,citat,citaterne,N;NOM;DEF;PL,1,2
6123,operere,operer,V;IMP;ACT,1,2
6124,arving,arvingers,N;GEN;INDF;PL,1,2
6125,laks,laks,N;NOM;INDF;SG,1,2
6126,piberenser,piberenser,N;NOM;INDF;SG,1,2
6127,spor,sporet,N;NOM;DEF;SG,1,2
6128,akrobat,akrobat,N;NOM;INDF;SG,1,2
6129,nukleon,nukleonens,N;NOM;DEF;SG,1,2
6130,penalhus,penalhus,N;NOM;INDF;SG,1,2
6131,flag,flags,N;GEN;INDF;SG,1,2
6132,tåge,tåger,N;NOM;INDF;PL,1,2
6133,kæledyr,kæledyrs,N;GEN;INDF;SG,1,2
6134,skulderblad,skulderbladenes,N;NOM;DEF;PL,1,2
6135,midtnormal,midtnormalers,N;GEN;INDF;PL,1,2
6136,tandtråd,tandtrådene,N;NOM;DEF;PL,1,2
6137,rhesusabe,rhesusabers,N;GEN;INDF;PL,1,2
6138,postbud,postbuds,N;GEN;INDF;SG,1,2
6139,kirtel,kirtlernes,N;NOM;DEF;PL,1,2
6140,skuespil,skuespil,N;NOM;INDF;SG,1,2
6141,karamel,karamellernes,N;NOM;DEF;PL,1,2
6142,rambuk,rambukkenes,N;NOM;DEF;PL,1,2
6143,affaldscontainer,affaldscontainers,N;GEN;INDF;SG,1,2
6144,mutant,mutanternes,N;NOM;DEF;PL,1,2
6145,brombær,brombærret,N;NOM;DEF;SG,1,2
6146,babyalarm,babyalarms,N;GEN;INDF;SG,1,2
6147,færing,færingers,N;GEN;INDF;PL,1,2
6148,kejserpingvin,kejserpingviner,N;NOM;INDF;PL,1,2
6149,bon,bonens,N;NOM;DEF;SG,1,2
6150,hoppe,hoppes,N;GEN;INDF;SG,1,2
6151,kultstatus,kultstatuserne,N;NOM;DEF;PL,1,2
6152,neuron,neuron,N;NOM;INDF;SG,1,2
6153,pindsvin,pindsvinenes,N;NOM;DEF;PL,1,2
6154,salut,salutternes,N;NOM;DEF;PL,1,2
6155,annullering,annulleringerne,N;NOM;DEF;PL,1,2
6156,grundstof,grundstoffers,N;GEN;INDF;PL,1,2
6157,skomager,skomager,N;NOM;INDF;SG,1,2
6158,længdespringer,længdespringerens,N;NOM;DEF;SG,1,2
6159,dæmon,dæmoners,N;GEN;INDF;PL,1,2
6160,enhjørning,enhjørning,N;NOM;INDF;SG,1,2
6161,aften,aftens,N;GEN;INDF;SG,1,2
6162,væggelus,væggelusenes,N;NOM;DEF;PL,1,2
6163,fremmedord,fremmedordets,N;NOM;DEF;SG,1,2
6164,svækling,svæklingen,N;NOM;DEF;SG,1,2
6165,græsslåmaskine,græsslåmaskines,N;GEN;INDF;SG,1,2
6166,tekniker,teknikeres,N;GEN;INDF;PL,1,2
6167,aftale,aftale,N;NOM;INDF;SG,1,2
6168,sus,sus,N;NOM;INDF;SG,1,2
6169,agnostiker,agnostikerens,N;NOM;DEF;SG,1,2
6170,bondegård,bondegård,N;NOM;INDF;SG,1,2
6171,flyvning,flyvningerne,N;NOM;DEF;PL,1,2
6172,kvælstof,kvælstoffers,N;GEN;INDF;PL,1,2
6173,føn,fønens,N;NOM;DEF;SG,1,2
6174,heliotrop,heliotrops,N;GEN;INDF;SG,1,2
6175,nål,nålens,N;NOM;DEF;SG,1,2
6176,vielsesring,vielsesringenes,N;NOM;DEF;PL,1,2
6177,europæer,europæers,N;GEN;INDF;SG,1,2
6178,hilsen,hilsen,N;NOM;INDF;SG,1,2
6179,oversvømmelse,oversvømmelsers,N;GEN;INDF;PL,1,2
6180,horehus,horehuset,N;NOM;DEF;SG,1,2
6181,valg,valgs,N;GEN;INDF;PL,1,2
6182,tolk,tolks,N;GEN;INDF;SG,1,2
6183,synonym,synonym,N;NOM;INDF;SG,1,2
6184,bryst,brystet,N;NOM;DEF;SG,1,2
6185,terzine,terzinen,N;NOM;DEF;SG,1,2
6186,jødeharpe,jødeharpes,N;GEN;INDF;SG,1,2
6187,stank,stank,N;NOM;INDF;SG,1,2
6188,kasket,kasketters,N;GEN;INDF;PL,1,2
6189,halvsøster,halvsøstrenes,N;NOM;DEF;PL,1,2
6190,dyrke,dyrkede,V;IND;PST;ACT,1,2
6191,brændsel,brændsels,N;GEN;INDF;SG,1,2
6192,armbrøst,armbrøsterne,N;NOM;DEF;PL,1,2
6193,botanik,botanikkers,N;GEN;INDF;PL,1,2
6194,time,timernes,N;NOM;DEF;PL,1,2
6195,demontere,demonteres,V;IND;PRS;PASS,1,2
6196,kommissær,kommissær,N;NOM;INDF;SG,1,2
6197,nisse,nissernes,N;NOM;DEF;PL,1,2
6198,intelligenstest,intelligenstestenes,N;NOM;DEF;PL,1,2
6199,skib,skibenes,N;NOM;DEF;PL,1,2
6200,panere,panere,V;NFIN;ACT,1,2
6201,tid,tid,N;NOM;INDF;SG,1,2
6202,hus,hus',N;GEN;INDF;SG,1,2
6203,atgejr,atgejrens,N;NOM;DEF;SG,1,2
6204,ridder,ridder,N;NOM;INDF;SG,1,2
6205,navle,navlens,N;NOM;DEF;SG,1,2
6206,rabat,rabatters,N;GEN;INDF;PL,1,2
6207,ven,vens,N;GEN;INDF;SG,1,2
6208,bopæl,bopæls,N;GEN;INDF;SG,1,2
6209,voldgrav,voldgrave,N;NOM;INDF;PL,1,2
6210,legeme,legemes,N;GEN;INDF;SG,1,2
6211,majsolie,majsoliens,N;NOM;DEF;SG,1,2
6212,las,lasens,N;NOM;DEF;SG,1,2
6213,analfabet,analfabeternes,N;NOM;DEF;PL,1,2
6214,gymnasium,gymnasiet,N;NOM;DEF;SG,1,2
6215,hynde,hynderne,N;NOM;DEF;PL,1,2
6216,prins,prins',N;GEN;INDF;SG,1,2
6217,måge,måger,N;NOM;INDF;PL,1,2
6218,hjord,hjorder,N;NOM;INDF;PL,1,2
6219,ukrainer,ukrainernes,N;NOM;DEF;PL,1,2
6220,kystlinje,kystlinjens,N;NOM;DEF;SG,1,2
6221,hvidløg,hvidløg,N;NOM;INDF;PL,1,2
6222,juletræ,juletræets,N;NOM;DEF;SG,1,2
6223,karotin,karotins,N;GEN;INDF;SG,1,2
6224,skifte,skifters,N;GEN;INDF;PL,1,2
6225,strygejern,strygejerns,N;GEN;INDF;PL,1,2
6226,svanesang,svanesangen,N;NOM;DEF;SG,1,2
6227,bulgarer,bulgarerens,N;NOM;DEF;SG,1,2
6228,fodboldspiller,fodboldspillerens,N;NOM;DEF;SG,1,2
6229,pincet,pincets,N;GEN;INDF;SG,1,2
6230,udsigt,udsigts,N;GEN;INDF;SG,1,2
6231,blæksprutte,blæksprutters,N;GEN;INDF;PL,1,2
6232,landsbytosse,landsbytossens,N;NOM;DEF;SG,1,2
6233,svensker,svenskernes,N;NOM;DEF;PL,1,2
6234,fårehund,fårehundes,N;GEN;INDF;PL,1,2
6235,østers,østersens,N;NOM;DEF;SG,1,2
6236,pynte,pyntede,V;IND;PST;ACT,1,2
6237,turban,turbans,N;GEN;INDF;SG,1,2
6238,pungdyr,pungdyr,N;NOM;INDF;PL,1,2
6239,journalistik,journalistikkens,N;NOM;DEF;SG,1,2
6240,nøgleroman,nøgleromaner,N;NOM;INDF;PL,1,2
6241,filosof,filosofs,N;GEN;INDF;SG,1,2
6242,afpresning,afpresningernes,N;NOM;DEF;PL,1,2
6243,tekniker,teknikere,N;NOM;INDF;PL,1,2
6244,gerningssted,gerningssteder,N;NOM;INDF;PL,1,2
6245,parti,partiers,N;GEN;INDF;PL,1,2
6246,galleri,galleriet,N;NOM;DEF;SG,1,2
6247,malkepige,malkepigens,N;NOM;DEF;SG,1,2
6248,demarkation,demarkationerne,N;NOM;DEF;PL,1,2
6249,kynisme,kynismes,N;GEN;INDF;SG,1,2
6250,stormfugl,stormfuglene,N;NOM;DEF;PL,1,2
6251,ambassadør,ambassadørers,N;GEN;INDF;PL,1,2
6252,meditation,meditationer,N;NOM;INDF;PL,1,2
6253,måned,måneds,N;GEN;INDF;SG,1,2
6254,fødselshyppighed,fødselshyppighed,N;NOM;INDF;SG,1,2
6255,hornhinde,hornhindes,N;GEN;INDF;SG,1,2
6256,ændringsforslag,ændringsforslagene,N;NOM;DEF;PL,1,2
6257,veteran,veteranen,N;NOM;DEF;SG,1,2
6258,teater,teatret,N;NOM;DEF;SG,1,2
6259,D-mark,D-marken,N;NOM;DEF;SG,1,2
6260,åre,årernes,N;NOM;DEF;PL,1,2
6261,blodplade,blodplader,N;NOM;INDF;PL,1,2
6262,abbed,abbeder,N;NOM;INDF;PL,1,2
6263,esplanade,esplanades,N;GEN;INDF;SG,1,2
6264,pige,pige,N;NOM;INDF;SG,1,2
6265,sejle,sejle,V;NFIN;ACT,1,2
6266,struds,strudsen,N;NOM;DEF;SG,1,2
6267,indhøste,indhøstedes,V;IND;PST;PASS,1,2
6268,kødæder,kødæderne,N;NOM;DEF;PL,1,2
6269,antal,antals,N;GEN;INDF;PL,1,2
6270,navnebror,navnebrødrene,N;NOM;DEF;PL,1,2
6271,mynte,myntens,N;NOM;DEF;SG,1,2
6272,fingerspids,fingerspidsernes,N;NOM;DEF;PL,1,2
6273,asyl,asyler,N;NOM;INDF;PL,1,2
6274,køkkenvask,køkkenvaskenes,N;NOM;DEF;PL,1,2
6275,malstrøm,malstrømme,N;NOM;INDF;PL,1,2
6276,aktivitet,aktiviteterne,N;NOM;DEF;PL,1,2
6277,vandrefalk,vandrefalken,N;NOM;DEF;SG,1,2
6278,smykke,smykkers,N;GEN;INDF;PL,1,2
6279,manual,manualer,N;NOM;INDF;PL,1,2
6280,nødvendighed,nødvendigheder,N;NOM;INDF;PL,1,2
6281,konstruktion,konstruktionernes,N;NOM;DEF;PL,1,2
6282,bananrepublik,bananrepublikkens,N;NOM;DEF;SG,1,2
6283,brøk,brøks,N;GEN;INDF;SG,1,2
6284,konkurs,konkurserne,N;NOM;DEF;PL,1,2
6285,krokodilletåre,krokodilletåren,N;NOM;DEF;SG,1,2
6286,chimpanse,chimpansens,N;NOM;DEF;SG,1,2
6287,skrig,skrigenes,N;NOM;DEF;PL,1,2
6288,trold,trolde,N;NOM;INDF;PL,1,2
6289,pokerfjæs,pokerfjæs',N;GEN;INDF;SG,1,2
6290,newzealænder,newzealænderes,N;GEN;INDF;PL,1,2
6291,verdenskrig,verdenskrig,N;NOM;INDF;SG,1,2
6292,entre,entreen,N;NOM;DEF;SG,1,2
6293,enzym,enzymet,N;NOM;DEF;SG,1,2
6294,safir,safirerne,N;NOM;DEF;PL,1,2
6295,skildpadde,skildpaddens,N;NOM;DEF;SG,1,2
6296,reporter,reporternes,N;NOM;DEF;PL,1,2
6297,pædagogik,pædagogiks,N;GEN;INDF;SG,1,2
6298,biprodukt,biprodukters,N;GEN;INDF;PL,1,2
6299,parodi,parodier,N;NOM;INDF;PL,1,2
6300,klassifikationsalgoritme,klassifikationsalgoritmens,N;NOM;DEF;SG,1,2
6301,loppe,loppens,N;NOM;DEF;SG,1,2
6302,lilje,lilje,N;NOM;INDF;SG,1,2
6303,kroge,kroget,V.PTCP;PST;PASS,1,2
6304,brasilianer,brasilianeren,N;NOM;DEF;SG,1,2
6305,puddel,puddels,N;GEN;INDF;SG,1,2
6306,lort,lortens,N;NOM;DEF;SG,1,2
6307,hæle,hælende,V.PTCP;PRS;ACT,1,2
6308,haj,hajernes,N;NOM;DEF;PL,1,2
6309,forsikring,forsikringer,N;NOM;INDF;PL,1,2
6310,thiuf,thiufæ,N;GEN;INDF;PL,1,2
6311,gulv,gulvs,N;GEN;INDF;SG,1,2
6312,bydel,bydeles,N;GEN;INDF;PL,1,2
6313,puslespil,puslespils,N;GEN;INDF;PL,1,2
6314,ork,orker,N;NOM;INDF;PL,1,2
6315,sludder,sluddernes,N;NOM;DEF;PL,1,2
6316,atom,atomers,N;GEN;INDF;PL,1,2
6317,tiger,tigerestigres,N;GEN;INDF;PL,1,2
6318,mole,mole,N;NOM;INDF;SG,1,2
6319,kommutere,kommutere,V;NFIN;ACT,1,2
6320,slurk,slurk,N;NOM;INDF;SG,1,2
6321,bjørnetjeneste,bjørnetjenesternes,N;NOM;DEF;PL,1,2
6322,komiker,komikeren,N;NOM;DEF;SG,1,2
6323,soldat,soldaternes,N;NOM;DEF;PL,1,2
6324,englænder,englænderes,N;GEN;INDF;PL,1,2
6325,støvsuger,støvsugerens,N;NOM;DEF;SG,1,2
6326,myndighedsrepræsentant,myndighedsrepræsentant,N;NOM;INDF;SG,1,2
6327,ildslukker,ildslukkeren,N;NOM;DEF;SG,1,2
6328,kriterium,kriterium,N;NOM;INDF;SG,1,2
6329,skattekiste,skattekisternes,N;NOM;DEF;PL,1,2
6330,fjært,fjærtes,N;GEN;INDF;PL,1,2
6331,visdomstand,visdomstands,N;GEN;INDF;SG,1,2
6332,knob,knobenes,N;NOM;DEF;PL,1,2
6333,tilstand,tilstandenes,N;NOM;DEF;PL,1,2
6334,abbed,abbeds,N;GEN;INDF;SG,1,2
6335,butik,butikkers,N;GEN;INDF;PL,1,2
6336,pengepung,pengepunge,N;NOM;INDF;PL,1,2
6337,perfektionist,perfektionister,N;NOM;INDF;PL,1,2
6338,brudepige,brudepiges,N;GEN;INDF;SG,1,2
6339,araber,araber,N;NOM;INDF;SG,1,2
6340,hovedpine,hovedpines,N;GEN;INDF;SG,1,2
6341,kanapé,kanapé,N;NOM;INDF;SG,1,2
6342,apanage,apanagens,N;NOM;DEF;SG,1,2
6343,videospilfigur,videospilfigurs,N;GEN;INDF;SG,1,2
6344,kokosolie,kokosolies,N;GEN;INDF;SG,1,2
6345,pirat,pirats,N;GEN;INDF;SG,1,2
6346,kerte,kerten,N;NOM;DEF;SG,1,2
6347,rekord,rekorders,N;GEN;INDF;PL,1,2
6348,appelsinskræl,appelsinskrællerne,N;NOM;DEF;PL,1,2
6349,salut,saluts,N;GEN;INDF;SG,1,2
6350,rem,remmens,N;NOM;DEF;SG,1,2
6351,ordkløver,ordkløvernes,N;NOM;DEF;PL,1,2
6352,despoti,despotiets,N;NOM;DEF;SG,1,2
6353,gudstjeneste,gudstjenestens,N;NOM;DEF;SG,1,2
6354,jolle,jollens,N;NOM;DEF;SG,1,2
6355,storesøster,storesøstre,N;NOM;INDF;PL,1,2
6356,anorak,anoraks,N;GEN;INDF;SG,1,2
6357,hellebard,hellebard,N;NOM;INDF;SG,1,2
6358,droge,droge,N;NOM;INDF;SG,1,2
6359,lokomotiv,lokomotivets,N;NOM;DEF;SG,1,2
6360,superorganisme,superorganismers,N;GEN;INDF;PL,1,2
6361,basun,basuns,N;GEN;INDF;SG,1,2
6362,dørklokke,dørklokkens,N;NOM;DEF;SG,1,2
6363,periskop,periskoper,N;NOM;INDF;PL,1,2
6364,forholdsord,forholdsordenes,N;NOM;DEF;PL,1,2
6365,konsekvens,konsekvensen,N;NOM;DEF;SG,1,2
6366,hæle,hælede,V;IND;PST;ACT,1,2
6367,turbine,turbinernes,N;NOM;DEF;PL,1,2
6368,geometri,geometrierne,N;NOM;DEF;PL,1,2
6369,tørretumbler,tørretumblerens,N;NOM;DEF;SG,1,2
6370,huskat,huskat,N;NOM;INDF;SG,1,2
6371,sydkyst,sydkysters,N;GEN;INDF;PL,1,2
6372,motorsav,motorsaven,N;NOM;DEF;SG,1,2
6373,spurt,spurter,N;NOM;INDF;PL,1,2
6374,musikkonservatorie,musikkonservatorier,N;NOM;INDF;PL,1,2
6375,bydel,bydele,N;NOM;INDF;PL,1,2
6376,strø,strøers,N;GEN;INDF;PL,1,2
6377,blokere,blokerer,V;IND;PRS;ACT,1,2
6378,venskabsby,venskabsbyens,N;NOM;DEF;SG,1,2
6379,antonym,antonymerne,N;NOM;DEF;PL,1,2
6380,roma,romaens,N;NOM;DEF;SG,1,2
6381,landsby,landsbyernes,N;NOM;DEF;PL,1,2
6382,musikvideo,musikvideo,N;NOM;INDF;SG,1,2
6383,sikkerhed,sikkerheden,N;NOM;DEF;SG,1,2
6384,herbivor,herbivor,N;NOM;INDF;SG,1,2
6385,opdagelse,opdagelsen,N;NOM;DEF;SG,1,2
6386,konsul,konsulens,N;NOM;DEF;SG,1,2
6387,gnist,gnisters,N;GEN;INDF;PL,1,2
6388,kommentar,kommentars,N;GEN;INDF;SG,1,2
6389,snebold,sneboldene,N;NOM;DEF;PL,1,2
6390,datid,datiders,N;GEN;INDF;PL,1,2
6391,ansøgning,ansøgningens,N;NOM;DEF;SG,1,2
6392,stipendium,stipendiums,N;GEN;INDF;SG,1,2
6393,halvø,halvø,N;NOM;INDF;SG,1,2
6394,bevis,beviserne,N;NOM;DEF;PL,1,2
6395,fobi,fobier,N;NOM;INDF;PL,1,2
6396,slot,slots,N;GEN;INDF;SG,1,2
6397,manuskript,manuskript,N;NOM;INDF;SG,1,2
6398,oldemor,oldemoren,N;NOM;DEF;SG,1,2
6399,strategi,strategierne,N;NOM;DEF;PL,1,2
6400,komikerduo,komikerduoerne,N;NOM;DEF;PL,1,2
6401,offer,offers,N;GEN;INDF;SG,1,2
6402,knap,knapperne,N;NOM;DEF;PL,1,2
6403,morgenmenneske,morgenmenneskernes,N;NOM;DEF;PL,1,2
6404,særskrivning,særskrivningen,N;NOM;DEF;SG,1,2
6405,stud,studes,N;GEN;INDF;PL,1,2
6406,natugle,natuglers,N;GEN;INDF;PL,1,2
6407,ovn,ovnes,N;GEN;INDF;PL,1,2
6408,reportage,reportages,N;GEN;INDF;SG,1,2
6409,torsdag,torsdage,N;NOM;INDF;PL,1,2
6410,æggestok,æggestokkenes,N;NOM;DEF;PL,1,2
6411,formiddag,formiddagene,N;NOM;DEF;PL,1,2
6412,nosse,nosser,N;NOM;INDF;PL,1,2
6413,pate,pate,N;NOM;INDF;SG,1,2
6414,metropolit,metropolitternes,N;NOM;DEF;PL,1,2
6415,alf,alfers,N;GEN;INDF;PL,1,2
6416,særskrivning,særskrivnings,N;GEN;INDF;SG,1,2
6417,snor,snorene,N;NOM;DEF;PL,1,2
6418,dans,danse,N;NOM;INDF;PL,1,2
6419,konkurrence,konkurrencens,N;NOM;DEF;SG,1,2
6420,islom,isloms,N;GEN;INDF;SG,1,2
6421,ytringsfrihed,ytringsfriheds,N;GEN;INDF;SG,1,2
6422,wienerbrød,wienerbrødet,N;NOM;DEF;SG,1,2
6423,kernekraft,kernekrafters,N;GEN;INDF;PL,1,2
6424,affaldsbeholder,affaldsbeholderes,N;GEN;INDF;PL,1,2
6425,kvart,kvarters,N;GEN;INDF;PL,1,2
6426,cigaret,cigarets,N;GEN;INDF;SG,1,2
6427,lænestol,lænestol,N;NOM;INDF;SG,1,2
6428,forhøjelse,forhøjelse,N;NOM;INDF;SG,1,2
6429,pigtråd,pigtråd,N;NOM;INDF;SG,1,2
6430,egennavn,egennavns,N;GEN;INDF;SG,1,2
6431,bordel,bordel,N;NOM;INDF;SG,1,2
6432,dagbog,dagbøger,N;NOM;INDF;PL,1,2
6433,hørfrøolie,hørfrøolie,N;NOM;INDF;SG,1,2
6434,apokope,apokopes,N;GEN;INDF;SG,1,2
6435,republik,republikkers,N;GEN;INDF;PL,1,2
6436,stikprøve,stikprøverne,N;NOM;DEF;PL,1,2
6437,kirkeklokke,kirkeklokkernes,N;NOM;DEF;PL,1,2
6438,emne,emnes,N;GEN;INDF;SG,1,2
6439,paradoks,paradoks',N;GEN;INDF;SG,1,2
6440,hvalp,hvalpenes,N;NOM;DEF;PL,1,2
6441,tilbud,tilbud,N;NOM;INDF;SG,1,2
6442,ultimatum,ultimatummets,N;NOM;DEF;SG,1,2
6443,knogle,knogler,N;NOM;INDF;PL,1,2
6444,vektorprodukt,vektorprodukters,N;GEN;INDF;PL,1,2
6445,kaj,kajs,N;GEN;INDF;SG,1,2
6446,oplysning,oplysningernes,N;NOM;DEF;PL,1,2
6447,tandtråd,tandtråde,N;NOM;INDF;PL,1,2
6448,ægtefælle,ægtefælles,N;GEN;INDF;SG,1,2
6449,trubadour,trubadourernes,N;NOM;DEF;PL,1,2
6450,udseende,udseender,N;NOM;INDF;PL,1,2
6451,stofmisbrug,stofmisbruget,N;NOM;DEF;SG,1,2
6452,udråbstegn,udråbstegn,N;NOM;INDF;SG,1,2
6453,carbonkredsløb,carbonkredsløbene,N;NOM;DEF;PL,1,2
6454,intelligenskvotient,intelligenskvotienternes,N;NOM;DEF;PL,1,2
6455,nomade,nomaders,N;GEN;INDF;PL,1,2
6456,sværd,sværds,N;GEN;INDF;PL,1,2
6457,aktieselskab,aktieselskabers,N;GEN;INDF;PL,1,2
6458,islænding,islændings,N;GEN;INDF;SG,1,2
6459,ribs,ribs',N;GEN;INDF;SG,1,2
6460,solsikke,solsikkers,N;GEN;INDF;PL,1,2
6461,panter,panterne,N;NOM;DEF;PL,1,2
6462,sandstorm,sandstorme,N;NOM;INDF;PL,1,2
6463,agn,agnene,N;NOM;DEF;PL,1,2
6464,metropolit,metropolitten,N;NOM;DEF;SG,1,2
6465,triumf,triumfens,N;NOM;DEF;SG,1,2
6466,overskæg,overskægs,N;GEN;INDF;SG,1,2
6467,slof,sloffernes,N;NOM;DEF;PL,1,2
6468,affaldskurv,affaldskurvene,N;NOM;DEF;PL,1,2
6469,intelligentsia,intelligentsiaernes,N;NOM;DEF;PL,1,2
6470,golfkølle,golfkøllen,N;NOM;DEF;SG,1,2
6471,kande,kandernes,N;NOM;DEF;PL,1,2
6472,kirke,kirker,N;NOM;INDF;PL,1,2
6473,magre,magredes,V;IND;PST;PASS,1,2
6474,kløftehammer,kløftehammeres,N;GEN;INDF;PL,1,2
6475,paraply,paraplyernes,N;NOM;DEF;PL,1,2
6476,rytter,ryttere,N;NOM;INDF;PL,1,2
6477,pen,pens,N;GEN;INDF;SG,1,2
6478,sneugle,sneugler,N;NOM;INDF;PL,1,2
6479,kølle,kølles,N;GEN;INDF;SG,1,2
6480,horoskop,horoskops,N;GEN;INDF;SG,1,2
6481,lokomotiv,lokomotivernes,N;NOM;DEF;PL,1,2
6482,knagerække,knagerækkers,N;GEN;INDF;PL,1,2
6483,røgelse,røgelserne,N;NOM;DEF;PL,1,2
6484,diller,diller,N;NOM;INDF;SG,1,2
6485,tjeneste,tjenestens,N;NOM;DEF;SG,1,2
6486,nanometer,nanometer,N;NOM;INDF;PL,1,2
6487,hvidløg,hvidløgs,N;GEN;INDF;SG,1,2
6488,computerproducent,computerproducentens,N;NOM;DEF;SG,1,2
6489,afstand,afstandene,N;NOM;DEF;PL,1,2
6490,klassifikation,klassifikationen,N;NOM;DEF;SG,1,2
6491,spiserør,spiserør,N;NOM;INDF;SG,1,2
6492,mp3-afspiller,mp3-afspillere,N;NOM;INDF;PL,1,2
6493,nosse,nosses,N;GEN;INDF;SG,1,2
6494,armlægning,armlægninger,N;NOM;INDF;PL,1,2
6495,eliksir,eliksir,N;NOM;INDF;SG,1,2
6496,øjelåg,øjelågs,N;GEN;INDF;SG,1,2
6497,vakuum,vakuummer,N;NOM;INDF;PL,1,2
6498,vektorprodukt,vektorprodukternes,N;NOM;DEF;PL,1,2
6499,synapse,synapsen,N;NOM;DEF;SG,1,2
6500,fabel,fablenfabelen,N;NOM;DEF;SG,1,2
6501,ekvipage,ekvipagers,N;GEN;INDF;PL,1,2
6502,madras,madrasserne,N;NOM;DEF;PL,1,2
6503,link,linket,N;NOM;DEF;SG,1,2
6504,sojaolie,sojaoliernes,N;NOM;DEF;PL,1,2
6505,mareridt,mareridt,N;NOM;INDF;PL,1,2
